# fcst-reason-struct-pilot 输入渲染（由 sample_fcst_reason_pilot.py seed=17 生成）
# 每条记录两行：元信息行 + REASON 行。key_quote 必须是 REASON 文本的逐字子串。
# 词表: demand_up/demand_down/price_up/price_down/orders/cost_up/cost_down/fx/impairment/
#       non_recurring/ma_restructuring/epidemic_shock/accounting/core_ops/other
### ordinal=400 type=预增 ts_code=300548.SZ end_date=20191231 ann_date=20200123 update_flag=0
REASON: 1.计提商誉减值准备.（1）报告期内，公司全资子公司广东铂亚信息技术有限公司（以下简称“铂亚信息”）由于原法定代表人、执行董事李小明利用铂亚信息私自为其个人债务提供担保致使铂亚信息公司涉及诉讼、仲裁案件，对铂亚信息业务的开展有所影响，铂亚信息报告期内营业收入同比下降。同时人脸识别安防业务市场竞争日益激烈，技术更新快，以人脸识别算法主导的市场环境逐步向以搭载人工智能硬件销售的方向转变，在此市场环境下，铂亚信息传统的人脸识别业务受到影响。根据中国证监会《会计监管风险提示第8号-商誉减值》相关要求，并基于谨慎性原则，公司将对铂亚信息进行减值测试，预计对其商誉计提减值准备约1.9亿元-2.19亿元（实际计提金额需依据评估机构出具的商誉减值测试评估报告确定）。（2）报告期内，公司全资子公司上海智建电子工程有限公司（以下简称“智建电子”）由于地方财政紧缩，其关注的多个重点项目执行进度未达预期，导致本报告期确认的营业收入同比下降，同时受大数据相关系统集成行业竞争加剧等因素影响，毛利率有所下滑，对本报告期智建电子利润产生了影响。根据中国证监会《会计监管风险提示第8号-商誉减值》相关要求，并基于谨慎性原则，公司将对智建电子进行减值测试，拟对其商誉计提减值准备约6000万元-8000万元（实际计提金额需依据评估机构出具的商誉减值测试评估报告确定）。2.长期股权投资计提减值准备.报告期内，公司投资的参股公司广州狼旗网络科技股份有限公司（以下简称“广州狼旗”）业绩亏损，且公司于2019年5月24日因广州狼旗业绩未达到业绩承诺目标，对广州狼旗实际控制人黄铧提起诉讼。根据《企业会计准则》等相关规定的要求，并基于谨慎性原则，公司拟对上述长期股权投资计提资产减值准备金额约900万元-1100万元（最终减值金额以审计机构审计结果为准）。预计本报告期非经常性损益对净利润的影响金额约为人民币3,869.77万元.

### ordinal=545 type=首亏 ts_code=300339.SZ end_date=20191231 ann_date=20200123 update_flag=0
REASON: 报告期，预计归属于上市公司股东净利润出现公司上市以来首次亏损，主要原因如下：1、部分并购子公司经营业绩下滑并导致计提大额商誉减值,公司自2014年布局金融科技业务，先后并购了北京联创智融信息技术有限公司（以下简称“联创智融”）、上海菲耐得信息科技有限公司（以下简称“菲耐得”）等全资子公司，上述并购子公司在业绩考核期内均完成了业绩考核指标，给公司带来了较大的利润贡献，但由于并购子公司均为轻资产的金融科技公司，在并购资产时形成了较大的商誉。报告期，联创智融出现部分业务骨干人员流失，在经营过程中新客户开拓不达预期，并对历史客户基于回款信用主动收缩了部分业务，导致收入规模大幅下降，净利润大幅下滑；菲耐得因业务规模出现下降，导致净利润下滑。公司结合上述子公司经营情况的变化，并根据《企业会计准则第8号-资产减值》及相关会计政策规定，基于谨慎性原则，经公司财务部门及评估机构的初步测算，2019年度预计对联创智融、菲耐得两家公司计提商誉减值准备金额合计约为166,000万元，最终商誉减值准备计提的金额将由公司聘请的具备证券期货从业资格的评估机构及审计机构进行评估和审计后确定。2、计提应收账款资产减值损失,报告期内，联创智融的应收账款回收未达预期，公司对应收账款对应的客户进行综合分析，发现部分应收账款存在一定回收风险，公司对该部分客户应收账款进行单项计提坏账准备，因此增加的资产减值损失约为10,000万元，最终计提应收款项坏账准备金额以审计报告为准。3、非经常性损益的影响情况,2019年度公司非经常性损益对净利润的影响金额预计约为2,500.00万元，主要为计入当期损益的政府补助、转让子公司股权产生的收益及闲置募集资金理财收益。

### ordinal=546 type=首亏 ts_code=300370.SZ end_date=20200331 ann_date=20200410 update_flag=0
REASON: 公司2020年第一季度业绩出现亏损,主要原因如下:1,受新型冠状病毒疫情影响,公司上游供应商及下游客户复工复产延缓导致公司第一季度项目交付及实施延后,致使公司营业收入及净利润同比下降.2,公司受生产经营季节性影响,通常一季度实现营业收入占全年营业收入的比重较低,一季度业绩不代表全年业绩水平.截止目前,公司已复工复产,管理层将致力于降低疫情等事项对公司业务发展的影响.报告期内,公司预计非经常性损益对公司净利润的影响金额约为20万元.

### ordinal=547 type=首亏 ts_code=300405.SZ end_date=20200331 ann_date=20200410 update_flag=0
REASON: 1,报告期内,受新冠肺炎疫情影响,公司严格执行政府相继出台的关于疫情防控的相关政策.公司大部分下游客户以及部分工程项目延迟复工,下游需求萎缩,物流受阻等原因,导致公司主营业务收入减少,归属于上市公司股东的净利润亏损.2,报告期内,预计公司的非经常性损益金额约为-162万元.

### ordinal=548 type=首亏 ts_code=300416.SZ end_date=20200331 ann_date=20200410 update_flag=0
REASON: 1,因新型冠状病毒肺炎疫情,公司及各子公司虽然于2月10日起陆续开始复工,但受到疫情管控影响,母公司前期无法安排人员去客户现场安装调试,导致一季度试验设备确认的收入下降幅度较大,而且历年来公司一季度的收入占全年收入的比例相对较小,利润占比更小,所以今年一季度业绩由盈利转为亏损.2,今年一季度较2019年一季度营业收入同比增长,主要是重庆四达和上海宜特两家子公司纳入今年一季度合并报表范围所致,但两家子公司一季度净利润对公司不产生重大影响.其中,上海宜特营业收入同比有所增长,净利润由去年同期亏损,今年一季度实现扭亏,并略有盈利.3,公司2019年第一季度非经常性损益对净利润的影响为166.50万元;今年一季度预计非经常性损益对净利润的影响约为463万元.

### ordinal=549 type=首亏 ts_code=300528.SZ end_date=20200331 ann_date=20200408 update_flag=0
REASON: 报告期内,受新型冠状病毒肺炎疫情影响,为响应国家关于防控疫情工作会议精神,自2020年1月25日起,公司旗下自有影院及幸福蓝海院线旗下加盟影院已全部暂停营业,目前仍未恢复营业,从而导致公司一季度营业收入大幅下滑.在做好疫情防控的前提下,公司采取多种措施保障经营工作的有序开展,重点抓好影视剧制作及发行业务,尽力将疫情对公司的影响降到最低.报告期内,公司投资的电视剧《冰糖炖雪梨》已于2020年3月19日在江苏卫视,浙江卫视及优酷视频播出.

### ordinal=550 type=首亏 ts_code=300530.SZ end_date=20200331 ann_date=20200410 update_flag=0
REASON: 报告期内业绩亏损主要原因是:1.由于新型冠状病毒疫情,公司的经营活动受到一定影响,公司表面工程化学品业务的营业收入相较去年同期大幅下降.2.公司正在投入发展新能源动力电池业务,并保持了较高的产品研发投入,尚未产生经济效益.3.3月下旬以来,随着疫情逐步得到控制,公司的经营活动亦逐步恢复正常.报告期内,预计非经常性损益对当期净利润的影响约为440万元-540万元,主要是理财收益及政府补助款.

### ordinal=551 type=首亏 ts_code=300553.SZ end_date=20200331 ann_date=20200410 update_flag=0
REASON: 1,2020年第一季度受新型冠状病毒肺炎疫情影响,公司开工延期,对一季度生产和经营造成一定程度的影响,本期营业收入较上年同期下降45%.随着国内疫情防控形势逐步平稳,自2月下旬以来,公司及子公司有序复工复产,截至目前,公司生产经营已逐步恢复正常.2,预计本报告期内非经常性损益对净利润的影响约为175万元.

### ordinal=552 type=首亏 ts_code=300698.SZ end_date=20200630 ann_date=20200715 update_flag=0
REASON: 1、受疫情、通信行业周期、中标竞争激烈等因素影响，公司营业收入、营业利润与上年同期相比下降，导致公司预计2020年半年度仍处于亏损状态。2、预计2020年半年度公司非经常性损益对净利润的影响金额约为118.01万元。

### ordinal=553 type=首亏 ts_code=300721.SZ end_date=20200331 ann_date=20200325 update_flag=0
REASON: 报告期内由于新冠肺炎疫情突然爆发，导致整个公司生产经营遇到困难，特别是子公司珠海怡达、吉林怡达不能按期复工复产而延期较长，开工时间大幅减少且固定成本增加。因疫情爆发，公司下游企业复工复产延缓，市场需求严重不足，导致产品销售大幅减少，给公司一季度经营业绩造成了较大的影响。随着国内疫情初步得到控制，市场逐步恢复，公司生产经营情况也会随之改善。报告期内，公司非经常性损益对净利润的影响预计约为87万元。

### ordinal=554 type=首亏 ts_code=600818.SH end_date=20191231 ann_date=20200121 update_flag=0
REASON: （一）主营业务影响：由于共享单车市场急剧变化及康体产业市场萎缩，导致相关应收账款无法及时回收以及存货压库，据此计提应收账款及存货的减值损失。（二）非经营性损益的影响：1.执行《企业会计准则第22号——金融工具确认和计量》（财会[2017]7号）后，公司持有的其他非流动金融资产需进行公允价值估值，预计将产生公允价值变动损失，其中公司合并范围内持有的神雾科技集团股份有限公司、上海炫翼投资管理咨询有限公司股权年初与年末的公允价值变动损失较大。2.公司发行股份和支付现金购买上海悦目化妆品有限公司100%股权之重大资产重组项目终止后需对中介费用进行当期费用化的会计处理。

### ordinal=555 type=首亏 ts_code=603069.SH end_date=20200630 ann_date=20200716 update_flag=0
REASON: 自新型冠状病毒感染的肺炎疫情（以下简称“疫情”）发生以来，公司主要经营场所（客运站）、班线客运、租包车及旅游客运等主营业务，按照政府主管部门的管控要求先后暂停运营，对公司主营业务营收、效益产生了重大影响。虽然随着疫情防控形势逐步好转，公司自二月中旬起在严格落实疫情防控措施的前提下，逐步有序开展复工复产工作；但疫情对道路客运、旅游客运市场的负面影响还在持续，旅游客运、部分旅游服务业务等因受管控要求还处于暂停运营状态，道路客运服务业务仍将低迷。

### ordinal=556 type=首亏 ts_code=603626.SH end_date=20191231 ann_date=20200122 update_flag=0
REASON: 本次业绩预亏主要是由于公司近两年来固定资产投资较大，折旧成本上升，但部分新开发项目量产进度不及预期，导致前期人力投入较大且收入下滑。同时，终端产品更新换代导致部分存货计提跌价准备，影响金额约为4,206.59万元。

### ordinal=557 type=首亏 ts_code=603885.SH end_date=20200630 ann_date=20200430 update_flag=0
REASON: 新冠肺炎疫情对公司所处的交通运输行业产生了较大冲击，国内、国际航线的旅客出行需求及意愿下降。公司自疫情发生以来，积极投身于防疫抗疫工作，时刻关注疫情发展态势，不断调整运力投放安排，同时加强成本管控、调减年度飞机引进计划，确保公司现金流稳定。截至目前疫情的持续时间以及严重程度存在较大不确定性，公司基于对目前情势的初步判断，预计2020年上半年累计净利润将会产生亏损。

### ordinal=558 type=首亏 ts_code=000659.SZ end_date=20201231 ann_date=20210130 update_flag=0
REASON: (一)报告期内,受新型冠状病毒疫情影响,公司及相关客户复工延迟,饮料市场需求疲软,致使我司销售收入有所下降,对我司经营业绩造成一定影响;(二)由于疫情影响,经营环境变化,闲置资产可变现净值发生变动,计提减值准备,最终减值准备计提金额,由审计机构审计后确认.(三)去年同期因政府对全资子公司土地收储的原因,增加了同期非经常性收益8604万元,本报告期未发生此类处置业务.

### ordinal=559 type=首亏 ts_code=000665.SZ end_date=20201231 ann_date=20210130 update_flag=0
REASON: 1,受互联网及新媒体发展等多重因素影响,传统有线收视业务收入整体出现下滑.电信运营商IPTV业务持续冲击和互联网移动终端广泛普及,对广大居民传统的消费观念和消费方式产生影响,有线电视用户逐步流失,致使公司收入降低.2,公司所有业务均在湖北省,疫情期间,正值传统有线电视用户续费期高峰,公司配合政府管控措施,关停营业网点,致使收入降低;同时,公司响应政府号召,采取了“基本收视包欠费不停机,双向互动用户回看免费用,付费直播频道免费看”的收费优惠策略,切实保障疫区用户在疫情期间正常收看电视,承担了较多的社会责任,导致业务收入减少,增加了宽带成本.3,根据《企业会计准则第8号——资产减值》,基于谨慎性原则,公司对收购武汉广电网络投资有限公司100%股权,十堰市广播电视信息网络有限公司100%股权形成的商誉进行了初步的减值测试,拟计提商誉减值1.5亿元至2.6亿元.公司商誉减值准备实际计提金额,尚需根据评估机构的评估报告及会计师事务所审计数据确定.4,公司报告期内收到最高人民法院《民事裁定书》【(2019)最高法民申770号】和《民事调解书》【(2020)最高法民再285号】,裁定湖北广电,仙桃分公司,潜江分公司向和数公司总计支付1.15亿元款项,相关款项已执行完毕,公司据此在本报告期确认营业外支出0.66亿元(属于非经常性损益).

### ordinal=560 type=首亏 ts_code=002411.SZ end_date=20201231 ann_date=20210130 update_flag=1
REASON: 1,本报告期公司业绩较上年同期下降的主要原因系报告期内受疫情影响,国内医药行业除少数疫控产品外,普遍存在生产,消费活动受限情况,导致市场需求收缩.公司上下游企业延迟复工复产,公司货物运输也受到一定程度制约,随着医药政策密集出台及市场环境的波动,公司医药工业板块业务受到影响,同时资金方面,由于受到立案调查,对外融资受限,公司流动性紧张,生产销售受到一定影响,上述原因致使本报告期内公司医药生产主营业务销售收入同比大幅下降;新型冠状病毒疫情停工期间公司继续依法承担员工工资及各项社保,使成本较去年同期增加;导致公司利润同比下降.2,报告期内由于疫情期间医疗终端诊疗服务受限,医药需求有所下降,致使公司医药商业板块受到一定影响,销售收入同比下降,导致公司利润同比下降.3,基于谨慎性原则,结合对公司客户目前的运营情况和偿债能力的评估,对应收账款的可回收性进行估计,对应收账款计提了较大金额的减值.4,公司下属子公司江苏九九久科技有限公司新能源产品受国家相关政策影响,下半年产能释放,价格上涨等原因毛利率提升,营业收入和利润比去年同期有所上升对公司业绩增长起到积极促进作用;新材料板块受产能释放等原因,营业收入和利润也较上年同期有所上升.

### ordinal=561 type=首亏 ts_code=002619.SZ end_date=20210630 ann_date=20210715 update_flag=1
REASON: 报告期内，公司未有新研发游戏产品上线，老款游戏产品逐步停止营运，同时公司上半年进行了人员优化，导致公司费用进一步增加所致。

### ordinal=562 type=首亏 ts_code=002670.SZ end_date=20201231 ann_date=20210130 update_flag=0
REASON: 报告期内,公司以稳定经营,防范风险为首要任务,在经营方针,业务结构,业务规模等方面均进行了相应调整.公司营业收入增长,归属于上市公司股东的净利润下降的主要原因:1.证券经纪业务,投研业务收入大幅增长,相应成本费用较上年同期有所增加;2.证券自营业务收益较上年同期大幅下降;3.本期拟计提减值准备较上年同期有所增加.

### ordinal=563 type=首亏 ts_code=300061.SZ end_date=20201231 ann_date=20210130 update_flag=0
REASON: 1、公司根据《企业会计准则第8号—资产减值》、《会计监管风险提示第8号—商誉减值》的相关要求，对收购子公司时形成的商誉进行了初步减值测试，预计本报告期计提商誉减值准备金额约67,000-85,000万元，导致公司本报告期净利润为负，其中上海旗计智能科技有限公司（以下简称“旗计智能”）资产组预计计提50,000-59,000万元，上海敬众科技股份有限公司（以下简称“敬众科技”）资产组预计计提17,000-26,000万元。本次商誉减值准备计提的主要原因如下：（1）旗计智能所从事的银行卡增值营销业务，因该领域市场竞争日趋激烈，市场份额和业务毛利率预计均呈下降趋势；此外，因部分合作银行的商品邮购分期业务模式调整等因素，预计2021年及未来业务规模和盈利水平有所下降。（2）敬众科技所从事的航旅数据业务，一方面由于新冠肺炎疫情影响，航空出行受阻或需求下降，航旅数据分发等业务受到较为严重的影响。近期的新冠疫情反复，疫情对航旅数据业务的影响仍存在诸多不确定性。另一方面，随着国家金融监管部门和数据行业监管部门密集发布关于强化数据安全和行业准入管理的政策，敬众科技难以保持之前高速增长的态势。公司预计上述因素对旗计智能和敬众科技2021年及未来的盈利水平产生一定影响，经过初步测试，拟对相应资产组计提商誉减值准备。实际计提金额需依据评估机构评估及审计机构审计后确定。2、受新冠疫情对行业的影响，敬众科技的部分下游客户出现了流动性问题，公司在2020年半年报对应收账款计提坏账准备2,784.09万元。3、本报告期内，公司终止2019年度限制性股票激励计划，对于原本应在剩余解除限售期内确认的股份支付费用约1,771万元在2020年加速提取。4、本报告期内，公司非经常性损益对净利润的影响预计约为2,500万元，主要包括政府补助、公允价值变动损益以及业绩补偿款等。

### ordinal=564 type=首亏 ts_code=300162.SZ end_date=20201231 ann_date=20210412 update_flag=0
REASON: 1,2021年1月21日披露的《2020年年度业绩预告》中对前期收购的深圳市拓享科技有限公司(以下简称“拓享科技”)形成的商誉进行了初步减值测试,预计本期计提的商誉减值额为1.06-1.25亿元.近日,评估师对拓享科技商誉开展进一步减值测试,商誉减值评估报告初稿已基本确定.通过外部经济环境及行业竞争影响,短期内拓享科技经营业绩较难实现明显恢复等,综合客观因素和未来业务发展判断,拟对拓享科技的商誉减值准备增加计提约3,100万元.2,基于公司超高清LED显示产品的技术领先性,该市场领域发展前景潜力大,且超高清LED产品技术持续创新,产品也不断更新迭代,市场对于新产品的总体接受度提高,导致产品迭代成本较高;同时,公司LED照明产品具有部分定制化特征,由于海外疫情恢复缓慢,外销客户订单取消数量有一定增加,致使部份库存产品呆滞,可转售价值变低.3,因个别业务未来经营状况存在不确定性,公司对其债权及投资的权益难以实现,通过综合评估该部分业务的经营风险,债务履约等因素,公司根据企业会计准则的相关规定,基于谨慎性原则,对其他应收款等增加计提坏账准备约1,900万元.4,报告期公司非经常性损益对归属于上市公司股东的净利润的影响额约为800万元.

### ordinal=565 type=首亏 ts_code=300386.SZ end_date=20210630 ann_date=20210714 update_flag=1
REASON: 报告期内，公司发生亏损，主要原因是USBKey和动态令牌产品的收入下降较多导致主营业务利润下降，同时运营费用同比上升。报告期内归属于上市公司股东的非经常性损益约为558万元，主要为政府补助收入及理财收益.

### ordinal=566 type=首亏 ts_code=600009.SH end_date=20201231 ann_date=20210130 update_flag=1
REASON: 2020年以来，全球航空业因新冠肺炎疫情爆发面临严峻挑战，行业受疫情影响严重、所面临的疫情后果前所未有。此次疫情对公司各项业务开展和客户经营影响较大，浦东机场旅客吞吐量及飞机起降架次大幅下降，2020年7月起，随着国内疫情逐渐得到控制，国内航线业务量逐渐好转，但受限于全球疫情状况，国际航线业务量仍受较大影响，公司经营压力持续加大。为应对疫情冲击，公司积极响应国家号召，履行社会责任，与客户共抗疫情。营业收入方面，公司按照民航局相关政策要求，免除了相关项目收费并降低了部分项目收费标准；按照上海市国资委相关政策要求对非公中小等企业相关租金费用进行了减免；因不可抗力事件及重大情势变更等因素影响，经双方协商一致，公司决定与日上免税行（上海）有限公司签署《上海浦东国际机场免税店项目经营权转让合同之补充协议》，报告期内相应非航空性收入较以往大幅下滑，具体内容请详见公司于2021年1月30日披露的《关于签订免税店项目经营权转让合同之补充协议的公告》（临2021-002）。此外，浦东机场三期扩建工程项目主体工程投入运营后，公司运营成本、摊销成本同比增加以及本期新增大量新冠肺炎疫情防控支出致营业成本较大幅度增长。

### ordinal=567 type=首亏 ts_code=600090.SH end_date=20201231 ann_date=20210429 update_flag=1
REASON: 本期业绩亏损主要是因为以下情况：（1）非经常性损益事项：受新冠疫情的影响，本期业务下滑，上期存货主要以药品、中药饮片等，到本年末陆续超出有效使用期限，根据《财务会计准则》对存货进行报废损失处理72,669.32万元；因违规担保诉讼计提预计负债15,494.33万元；对外捐赠防疫物资839.52万元；（2）受新冠疫情的影响，医药流通行业乃至上下游合作伙伴业务下滑，现金流不足，导致2020年前期账款回款急剧下降，企业依谨慎性原则、进行减值测试，计提应收账款、其他应收款信用减值损失130,412.31万元；对在建工程计提减值损失27,649.36万元。

### ordinal=568 type=首亏 ts_code=603177.SH end_date=20201231 ann_date=20210130 update_flag=1
REASON: （一）受疫情和中印关系紧张的影响，收入与去年同期相比大幅下降受疫情和中印关系紧张的影响，公司在中国台湾地区、印度的在手订单项目执行进展受阻；国内环保工程项目延迟复工，公司烟气治理工程、脱硫设备和催化剂等环保产品销售下降，受此影响，预计公司营业收入相比去年同期下降约35,000万元，下降幅度约45%，加之毛利率下降，预计公司利润下降约12,000万元。

### ordinal=569 type=首亏 ts_code=000899.SZ end_date=20220331 ann_date=20220415 update_flag=1
REASON: 2022年第一季度公司业绩同比下降的原因：燃煤成本较上年同期增加，公司所属火电厂第一季度综合标煤单价较上年同期上涨31.14%，2022年一季度燃煤价格环比有所下调，公司所属火电厂本期综合标煤单价较上季度下降13.79%。

### ordinal=570 type=首亏 ts_code=002146.SZ end_date=20211231 ann_date=20220419 update_flag=1
REASON: 公司在2022年初进行业绩预告时，主要根据当时项目所在房地产市场走势，以及项目所在地疫情态势趋向稳定的形势，依据各项目未来市场可参考售价计算可变现净值，对存货计提了跌价准备。随着市场形势和防疫形势发展的实际情况，公司依据客观情况的变化对部分会计估计事项进行审慎判断，在与会计师事务所充分沟通后，公司对业绩预告作出修正，原因如下：1、从2022年2月以来，各地购房政策虽然有所放松，但是消费者购房意愿持续低落，销售量下跌明显，房地产市场整体延续下行趋势。2、2022年2月以来，国内新冠疫情出现进一步蔓延，多地新冠疫情的防控态势加重，尤其是环京市场和河北市场，公司项目的销售环境受到了严重影响。公司出于谨慎性考虑，在与会计师事务所充分沟通后，重新评估预期销售价格情况及对存货的影响，对2021年末公司存货补充计提了存货跌价准备。本次修正数据系公司财务部门初步测算的结果，最终跌价计提金额将由公司聘请的审计机构进行审计后确定。

### ordinal=571 type=首亏 ts_code=002301.SZ end_date=20211231 ann_date=20220425 update_flag=1
REASON: 1、前期未发布业绩预告原因2021年年底至2022年1月31日前，公司就2021年业绩情况跟会计师、评估师进行了充分沟通。当时因审计及评估工作尚在进行过程中，结合公司子公司杭州麦苗网络技术有限公司（以下简称“杭州麦苗”）2021年的业务情况，及对杭州麦苗四季度新推出的直播品牌电商代运营、电商培训业务；深圳齐心好视通云计算有限公司（以下简称“好视通”）2021年的业务情况，及好视通未来转向政务、教育、战略大客户、中大型企业单位的“云+端+业务”的发展战略，好视通2021年3月、2022年3月分别引入格力集团下属投资主体、松禾资本下属投资主体等战略投资者，引入时估值未发生明显变化，公司认为杭州麦苗、好视通减值风险较小，对年报影响较小。当时因审计工作尚在进行过程中，会计师、评估师未给出具体意见，公司根据未审财务报表数据及《深圳证券交易所股票上市规则》5.1.1条款规定，没有披露业绩预告。2、业绩变动原因说明2022年春节后，全国疫情频发，杭州麦苗推出的直播品牌电商代运营、电商培训在一季度未取得预期的收益，好视通2021年实施的部份政府、智慧教育项目因疫情不能及时取得验收资料影响了当年经营业绩，随着审计工作逐步开展，会计师、评估师认为杭州麦苗、好视通有减值的迹象，需要对杭州麦苗计提商誉减值23,000-25,300万元，对好视通计提商誉减值37,500-41,250万元，最新预计的业绩出现亏损，与会计师、评估师充分沟通后，公司及时补充披露本次业绩预告，目前公司与会计师事务所、评估师事务所在本报告期的业绩预告情况不存在重大分歧。

### ordinal=572 type=首亏 ts_code=002403.SZ end_date=20211231 ann_date=20220129 update_flag=1
REASON: 报告期内，公司积极统筹疫情防控和生产经营工作，公司各项业务稳步推进，营业收入较上年同期增长15%至30%，归属于上市公司股东的净利润较上年同期下降155%至175%，公司2021年度盈利水平不及预期，主要原因如下：1、报告期内，公司不存在土地收储补偿事项，上年同期确认了位于温岭经济开发区产学研园区内的土地及土地建筑物、构筑物收储补偿款的资产处置收益，该收益为非经常性损益，增加了公司2020年税后净利润约2.35亿元。2、报告期内，受原材料价格大幅上涨影响，公司成本压力增加，产品毛利率有所下降。3、公司外销均有一定的账期，外销收入上升导致期末外销客户应收账款规模及对应资产减值损失增加。4、根据财政部《企业会计准则第8号-资产减值》、中国证监会《会计监管风险提示第8号—商誉减值》及公司会计政策等相关规定，公司对收购股权所形成的商誉进行了初步减值测试，拟计提部分商誉减值，预计计提的减值金额为1,000万元至2,000万元。最终减值准备计提的金额，待由公司聘请的符合《证券法》规定的评估机构及审计机构进行评估和审计后确定。

### ordinal=573 type=首亏 ts_code=002656.SZ end_date=20211231 ann_date=20220125 update_flag=1
REASON: 报告期内，归属于上市公司股东的净利润较上年同期下降，主要原因是：（一）报告期内子公司武汉悦然心动网络科技有限公司业务关停；（二）上年同期，存在处置总部大楼、出售子公司及部分案件诉讼一审判决等事项，增加了公司当年的营业外收入和净利润。由于上述营业外收入不具备可持续性，本年度归属于上市公司股东的净利润较上年同期下降。

### ordinal=574 type=首亏 ts_code=002829.SZ end_date=20220331 ann_date=20220415 update_flag=1
REASON: 归属于上市公司股东的净利润较上年同期下降，主要是由于国内疫情有所反复，疫情多点爆发，导致公司产品和项目交付验收延期。截至目前，公司在手订单约4.52亿元。

### ordinal=575 type=首亏 ts_code=600686.SH end_date=20211231 ann_date=20220129 update_flag=1
REASON: 报告期内，公司综合毛利率较上年同期下降，受疫情影响，客车行业国内外市场需求减少，市场竞争激烈，同时受公司客车产品结构变化，人民币升值，及原材料价格上涨等因素影响所致。

### ordinal=576 type=首亏 ts_code=000736.SZ end_date=20230630 ann_date=20230715 update_flag=0
REASON: 公司归母净利较上年同期下降的主要原因为：1、报告期内因公司房地产开发业务交付排期不同，本期达到交付条件的项目较上年同期有所减少；2、受市场环境下行的影响，公司房地产开发业务本期交付项目的毛利率较上年下降较为明显；同时因受市场环境影响，公司部分房地产开发项目存在减值迹象，报告期预计计提资产减值准备同比有所增加。

### ordinal=577 type=首亏 ts_code=000892.SZ end_date=20230630 ann_date=20230715 update_flag=0
REASON: 报告期内，公司营业收入主要来源于艺人经纪及影视剧多轮发行。报告期内，受项目周期影响，影视剧项目收入同比下降，使得公司整体营业收入同比下降，公司归属于上市公司股东的净利润预计为亏损。报告期内，公司继续深耕主业，在行业降本增效及科技高速发展的趋势下，坚定战略方向、拥抱产业变革。公司深化打造自有IP体系，围绕核心IP进行立体化开发，推出优秀作者的IP共建计划，与业内知名作者、编剧建立长期合作。同时，公司持续推进制作服务管理平台建设，建立与主创良好的合作机制，搭建数字化、工业化的内容制作体系，保证持续产出高品质项目。报告期内，公司投资制作的影视剧项目《十年一品温如言》《莲花楼》取得发行许可证。另外，公司不断深化艺人服务管理平台建设，加强对艺人经纪服务团队的专业化建设，提升对艺人的全面赋能，完善艺人数据化服务体系。报告期内，公司非经常性损益金额约为3,100万元，主要系计提诉讼赔偿款所致。

### ordinal=578 type=首亏 ts_code=000953.SZ end_date=20221231 ann_date=20230120 update_flag=1
REASON: 1、报告期内，受疫情管控影响，国外主要客户供应链结构调整，对公司医药中间体产品需求有所下降；同时公司国内主要客户因地区疫情管控，无法正常生产，导致医药中间体产品订单减少。2、报告期内，受疫情管控及市场需求变动影响，公司子公司重庆南松医药科技有限公司（以下简称“南松医药”）的医药中间体业务盈利不及预期，结合实际经营情况，根据《企业会计准则第8号-资产减值》及相关会计政策规定，公司基于谨慎性原则，2022年度预计对收购南松医药形成的商誉计提减值准备约9006.28万元。截至目前相关的资产评估及减值测试尚在进行中，最终商誉减值准备计提的金额将由公司聘请的具备证券期货从业资格的评估机构及审计机构进行评估和审计后确定。3、本期非经常性损益对公司净利润的影响金额约520万元，主要系单独进行减值测试的应收款项减值准备转回及银行理财产品投资收益所致。

### ordinal=579 type=首亏 ts_code=002068.SZ end_date=20230630 ann_date=20230714 update_flag=0
REASON: 2023年第一季度，公司主营产品炭黑的生产原料煤焦油维持高位运行，成本高压叠加下游市场淡季需求疲软导致毛利下滑；第二季度中上旬煤焦油价格出现大幅下跌带动了产品价格下跌，公司消化高价库存原料及产品导致毛利环比下降，进入6月原料及产品价格趋稳。

### ordinal=580 type=首亏 ts_code=002762.SZ end_date=20221231 ann_date=20230131 update_flag=1
REASON: 1、2022年疫情不断反复对广东韩妃医院投资有限公司(以下简称“韩妃投资”)全年正常经营带来较大的影响，特别是第四季度广州疫情对韩妃投资的经营影响尤为严重。韩妃投资旗下广东韩妃医院、广州韩后医院都位处广州市区，两家医院的客户上门量、成交量、客单价均大幅下降，韩妃投资2022年度预计将出现亏损，根据会计准则，预计需确认约1,000万元左右的投资损失。2、基于韩妃投资过去两年的业绩完成情况，与投资时的业绩承诺有一定的差距，根据会计谨慎性原则对韩妃投资预计计提长期股权投资减值准备5,500万元。

### ordinal=581 type=首亏 ts_code=300072.SZ end_date=20221231 ann_date=20230130 update_flag=1
