# fcst-reason-struct-pilot 输入渲染（由 sample_fcst_reason_pilot.py seed=17 生成）
# 每条记录两行：元信息行 + REASON 行。key_quote 必须是 REASON 文本的逐字子串。
# 词表: demand_up/demand_down/price_up/price_down/orders/cost_up/cost_down/fx/impairment/
#       non_recurring/ma_restructuring/epidemic_shock/accounting/core_ops/other
### ordinal=000 type=不确定 ts_code=600909.SH end_date=20181231 ann_date=20181030 update_flag=1
REASON: 2022年前三季度，面对复杂多变的经济形势和疫情反复的局面，公司在上级党委及董事会的领导下，在两大股东的帮助支持下，坚持稳中求进总基调，保稳定促增长，积极完成全年目标任务。截止三季度，公司充分发挥各业务板块的行业动能、互补共赢、协调发展，持续保持核心板块地强劲发展动力。特种箱业务板块开拓重点品类市场新局面、构建客户服务新格局、提速运营效率新引擎，不断创新发展模式、做大做强市场规模，努力实现高质量发展；临港物流板块全面落实稳增长措施，增收补欠、节支提效，深入挖掘集疏港货源，加强优化运输组织效率，努力克服疫情影响。其他中小板块立足自身，不断提高各自板块特色的运营质量。公司预计2022年前三季度经营业绩同比有一定增长。

### ordinal=160 type=略增 ts_code=600267.SH end_date=20211231 ann_date=20220128 update_flag=1
REASON: （一）公司子公司瀚晖制药有限公司自2021年3月起按照100%合并计入归母净利润的影响；（二）有息负债规模下降、融资相关财务费用同比下降；（三）公司制剂收入规模增长、推广效率提升带来的盈利贡献增加。

### ordinal=161 type=略增 ts_code=603201.SH end_date=20220930 ann_date=20221020 update_flag=1
REASON: 1、公司汽车配套产品业务规模同比有所增长；2、公司外销业务占比高，主要采用美元进行定价和结算，受人民币兑美元汇率贬值的影响，公司本期汇兑收益同比增加较多；3、近年来，公司着力培育的跨境电商业务在本期继续保持较高速度的增长。4、非经营性损益及会计处理对公司业绩无重大影响。

### ordinal=162 type=略增 ts_code=000591.SZ end_date=20230630 ann_date=20230714 update_flag=0
REASON: 公司2023年半年报业绩较上年同期增加的主要原因：一是公司电站装机规模增加且公司加强运维管理，发电量增加；二是制造板块销量增加，盈利能力增强；三是公司通过发行低成本绿色公司债，降低存量贷款利率等方式加强资金管理，降本增效成果显著，财务费用下降。

### ordinal=163 type=略增 ts_code=002864.SZ end_date=20221231 ann_date=20230131 update_flag=1
REASON: 报告期内业绩增长的主要原因是公司自产产品销量增加和医药流通业务收入增加所致。

### ordinal=164 type=略增 ts_code=300496.SZ end_date=20221231 ann_date=20230207 update_flag=1
REASON: 1、作为全球领先的操作系统软件厂商，公司营业收入持续快速增长。2022年度，公司营业收入预计为53-55亿元，同比增长超过30%；2、报告期内，公司股权激励费用约1.1亿元；3、报告期内，公司非经常性损益对净利润的影响金额约9600万元。

### ordinal=165 type=略增 ts_code=300707.SZ end_date=20221231 ann_date=20230120 update_flag=1
REASON: 报告期内，在历经国内疫情反复及防控措施的影响下，公司整体营业收入水平依然保持增长态势，其中公司冲焊零部件业务收入较去年同比有较大幅度的上升、汽车冲压模具类业务较去年同期基本稳定；报告期内，受人民币汇率波动影响，公司汇兑损益相较于上年同期产生收益，导致财务费用的减少。报告期内，预计归属于上市公司股东的非经常性损益金额约为-270万元。

### ordinal=166 type=略增 ts_code=603613.SH end_date=20230930 ann_date=20231014 update_flag=0
REASON: 本期业绩增长的主要原因是公司网上商品交易收入增长所致。公司旗下各多多电商深入贯彻“平台、科技、数据”战略，继续大力实施积极高效的上下游策略；平台交易量增长较快，推动收入和毛利的增长，从而实现了净利润的增长。

### ordinal=167 type=略增 ts_code=002001.SZ end_date=20240331 ann_date=20240423 update_flag=0
REASON: 2024年，公司紧紧围绕“拓市场、谋发展、强管理、防风险”的经营指导思想，坚定信心，抢抓机遇，全力以赴，产销联动拓市场，多措并举拓展市场份额。报告期内，蛋氨酸、维生素类等产品销售数量较上年同期增长，实现经营业绩提升。未来，公司将一以贯之坚持一体化、系列化、协同化的发展战略，坚持“化工＋”和“生物＋”的战略主航道，提升应用研究和应用服务能力，专注于营养品、香精香料、高分子新材料和原料药业务，坚持创新驱动，发展各类功能性化学品，加强技术平台和产业平台的建设，加强先进装备的引进和合作，依托浙江新昌、浙江上虞、山东潍坊、黑龙江绥化等四个现代化生产基地，实现产业链的延伸，深化全球营销网络，推动公司的可持续高质量发展，同时积极关注并培育植保产业、新能源产业、节能环保产业和信息产业等战略新兴产业相关的功能化学品机遇。

### ordinal=168 type=略增 ts_code=002611.SZ end_date=20240930 ann_date=20241015 update_flag=0
REASON: 1.2024年前三季度，公司智能装备制造主业整体营收稳健。海外子公司Fosber集团供应链管理效率相较去年同期提升明显，同时采购成本和制造成本同比下降，在增效降本的推动下，1~9月净利润同比增速超50%。国内包装装备业务主体的海外出口业务增势良好，毛利率水平同比有所提升。2.2024年前三季度，预计非经常性损益金额对净利润的影响金额约为-4,400~-4,700万元。

### ordinal=169 type=略增 ts_code=301345.SZ end_date=20240630 ann_date=20240625 update_flag=0
REASON: 报告期内，公司秉承“专注新能源、引领高端、布局全球、稳健经营”的总体发展战略，加强研发投入，提高运营效率，深化品牌营销策略，加快海外产能布局，不断研发和生产出更多智能化、高端化、锂电化的产品，进一步丰富产品矩阵及拓宽销售渠道，实现了销售收入和利润的良好增长。报告期内，预计非经常性损益对归属于上市公司股东的净利润的影响金额约280-370万元。

### ordinal=170 type=略增 ts_code=301591.SZ end_date=20231231 ann_date=20240131 update_flag=0
REASON: 如上表，公司预计2023年营业收入较去年同期增长约为8.80%-20.89%，主要原因是公司产品下游市场需求增长，同时公司积极开拓产品新的应用领域并研发新产品。

### ordinal=171 type=略增 ts_code=688367.SH end_date=20240630 ann_date=20240715 update_flag=0
REASON: 2024年上半年公司营业收入、归属于母公司所有者的净利润、归属于母公司所有者的扣除非经常性损益的净利润较上年同期有较大幅度增长，主要原因系：公司坚持积极应对策略，在稳固现有市场的基础上，深度挖掘存量客户需求，并以多元化的市场开发策略，加速进军新地域、新市场及尚未充分挖掘的应用场景，巩固公司在工业铁路信号控制和智能调度领域的技术优势和市场优势，并在大型综合项目管理方面迈出了坚实的步伐，实现了业务的大幅增长和市场竞争力的进一步提升。

### ordinal=172 type=续亏 ts_code=300087.SZ end_date=20180930 ann_date=20181013 update_flag=0
REASON: 2018年前三季度公司业绩与去年同期相比增加亏损的主要原因系：1、公司持续加大科研投入；2、品种推广营销费用增加。预计公司2018年前三季度非经常性损益对净利润的影响金额约为420万元。

### ordinal=173 type=续亏 ts_code=000007.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 本业绩预告期间公司生产经营情况正常，本期业绩预计亏损280万元—420万元较上年同期亏损减少，主要系公司本期证券投资收益增加及计提重大诉讼案件本期预计负债所致。

### ordinal=174 type=续亏 ts_code=000955.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 报告期内公司的营业收入和盈利能力较上年同期均有所增长，归属于上市公司股东的净利润同比大幅减亏，但由于湖北基地和湖南基地的无纺扩建项目尚在建设之中，未形成新增效益。同时，公司为了增强市场竞争力，报告期内加大了对无纺主业的研发投入，导致2019年1-9月份业绩仍处于亏损状态。

### ordinal=175 type=续亏 ts_code=002077.SZ end_date=20191231 ann_date=20191122 update_flag=0
REASON: 1、公司测试业务毛利下滑较大。尽管2019年三季度开始测试收入较上半年有明显回升，但受上半年全球半导体市场下滑、中国集成电路产业增速放缓及内部整合等多因素的影响，公司集成电路测试收入下滑较大，而产能扩充后，折旧等固定成本较大，测试毛利率下降较大，预计全年亏损仍较大。2、财务费用增长较快。因应收账款回笼较慢，融资规模增加，融资成本上升，公司财务费用增加。3、房地产销售毛利下降。面对镇江房地产市场的激烈竞争，公司对部分房源进行了降价处理，以加快资金回笼。虽然转让了两家房地产子公司股权，但大港置业和东尼置业2019年1-7月的经营亏损由公司承担。其他相关说明：因收购艾科半导体、苏州科阳产生商誉合计6.35亿元，2018年已计提收购艾科半导体商誉减值2.45亿元，目前商誉余额合计为3.9亿元。公司将于2019年年末聘请专业评估机构对公司商誉进行评估。因商誉减值测试工作尚未完成，本次预计的2019年度经营业绩未包含商誉减值影响额。

### ordinal=176 type=续亏 ts_code=002207.SZ end_date=20190930 ann_date=20190830 update_flag=0
REASON: 1、公司经营情况持续好转，收入和毛利同比增加，经营性亏损减少。2、上年同期转回预计负债2603万元。3、中安融金案件处于诉讼阶段，尚无审理结果，对业绩影响存在不确定性。

### ordinal=177 type=续亏 ts_code=002227.SZ end_date=20190630 ann_date=20190715 update_flag=0
REASON: 1、受宏观经济持续影响及显著的行业特性，营业收入下降；2、公司主营业务呈明显的季节性特征，历年来，上半年形成的主营业务收入和净利润明显低于下半年，占全年营业收入和净利润的比重较小，这种突出的季节性特征导致公司上半年业绩处于亏损状态；3、公司持续进行新能源业务的投资，一方面财务费用增加，一方面投入与产出暂不能匹配。

### ordinal=178 type=续亏 ts_code=002660.SZ end_date=20190331 ann_date=20190330 update_flag=0
REASON: 本期归属于上市公司股东的净利润与上年同期相比变化不大，亏损的主要原因是本报告期受春节假期影响产品出货减少、营收减少，固定费用较大导致利润偏低，经初步测算，预计本期亏损。

### ordinal=179 type=续亏 ts_code=300056.SZ end_date=20190331 ann_date=20190410 update_flag=0
REASON: 1、报告期内，子公司承接的工程项目尚未通过验收，无法确认收入，导致出现经营亏损。2、报告期内，亏损与上年同期相比有较大幅度减少，主要系母公司报告期内实现盈利312万元，子公司珀挺机械工业(厦门)有限公司未发生大额汇兑损失。3、报告期内，预计非经常性损益对公司净利润影响额为102万元。

### ordinal=180 type=续亏 ts_code=300074.SZ end_date=20190331 ann_date=20190410 update_flag=0
REASON: 1、2019年第一季度，公司收入较上年同期下降，导致公司业绩较上年同期下降。2、2019年第一季度，非经常性损益项目对归属于上市公司股东的净利润的影响数约为137万元。

### ordinal=181 type=续亏 ts_code=300090.SZ end_date=20181231 ann_date=20190130 update_flag=0
REASON: （1）公司对全资子公司、控股子公司之外提供违规担保和公司向关联方提供资金，由于被担保方以及关联方自身资金紧张，公司根据谨慎性原则，对此类担保和向关联方提供资金计提减值准备，此项约增加亏损150,000万元；（2）由于公司全资子公司北京轩慧国信科技有限公司业绩不达预期，以前年度确认的商誉可能出现减值迹象，需要计提商誉减值准备，此项约增加亏损20,000万元；（3）公司2018年度资金周转困难，出现了部分到期债务未能清偿，公司除正常计提利息外，可能需支付相关违约金、滞纳金和罚息等情况，该项财务费用约增加亏损20,000万元；（4）2018年度，公司持有的部分金洲慈航股票，被兴业证券强制处置。公司取得金洲慈航股票时每股成本为5.96元/股（除权后），兴业证券强制出售金洲慈航股票累计增加公司亏损约6,600万元左右；（5）公司整体经营状况出现困难，导致部分运营项目收入和经营利润出现较大幅度下降。针对2018年度业绩亏损状况，2019年，公司将从以下方面改善经营状况：1、加强内部管理，实施业务流程再造，全面推行目标考核责任制。①加强内控管理，规范运作，促进各项业务高效运转，提高公司运行效率，向管理要效益；②实施业务流程再造，精兵简政，精简机构，优化人员配置，缩短管理链条，提高管理效率；③全面推行目标考核，指标到人，责任到人，奖罚分明，力求人尽其才、物尽其用，全面提高人、财、物的使用效率。2、加强项目管理，提高项目运行效率和盈利能力，增强公司自身造血能力。优化资源配置，将有限的资源集中使用，提高资源使用效率。一方面，确保已建成投产运营电厂项目的持续经营，加强工艺技术升级改造和生产成本控制管理，降低物料消耗，节能降耗，降本增效，提高项目运行效率和盈利能力。另一方面...

### ordinal=182 type=续亏 ts_code=600680.SH end_date=20190630 ann_date=20190430 update_flag=1
REASON: 因公司主营盈利能力不足。

### ordinal=183 type=续亏 ts_code=000721.SZ end_date=20200930 ann_date=20201014 update_flag=0
REASON: 本报告期归属于上市公司股东的净利润为负且亏损增加的原因：主要系本报告期受新型冠状病毒肺炎疫情的影响，根据西安市市场监督管理局和西安市商务局下发的《关于暂停举办群体性餐饮服务经营活动的紧急通知》以及西安市新型肺炎疫情联防联控工作要求，自2020年1月27日起至2020年3月中旬，公司所属门店店堂暂停营业，之后各门店虽陆续恢复营业，但疫情影响仍在延续，因而对本报告期净利润造成很大影响。

### ordinal=184 type=续亏 ts_code=002354.SZ end_date=20200930 ann_date=20201015 update_flag=0
REASON: 公司采取了积极有效的应对措施,经营业绩较去年同期有所提升;同时,自2020年7月31日公司进入重整程序后,根据《中华人民共和国企业破产法》的相关规定,附利息的债权自法院受理重整申请之日起停止计息,公司7-9月财务状况较去年同期明显改善.但是,由于公司1-7月债务利息,逾期罚息,违约金的存在导致财务费用高企,公司前三季度仍然亏损.由于公司2018年度,2019年度连续两个会计年度经审计的归属于上市公司股东的净利润均为负值.根据《深圳证券交易所股票上市规则》的相关规定,深圳证券交易所已对公司股票交易实施“退市风险警示”特别处理.根据《深圳证券交易所股票上市规则》的有关规定,如果公司2020年度经审计的净利润仍为负值,公司股票存在被在暂停上市的风险.

### ordinal=185 type=续亏 ts_code=300104.SZ end_date=20191231 ann_date=20200121 update_flag=0
REASON: 自2019年5月15日，公司发布《关于重大诉讼进展及重大风险提示的公告》，截至报告期末，公司违规对乐视体育担保案已经有乐视体育18方投资人对公司提起仲裁，其中15起仲裁案已经出具仲裁结果，其他3起仲裁案仍在审理过程中。已经出具结果的15起仲裁均为公司败诉，公司在充分评估未决仲裁结果，及未来潜在被诉的可能性后，基于审慎性考虑，计提乐视体育、乐视云案件负债约98亿余元。在未履行《公司法》、《公司章程》等法律法规规定的上市公司审批、审议、签署程序、上市公司未授权代理人签订合同背景下，时任管理层作为签订合同人超越代理人权限签订合同并给公司造成巨额经济损失，是导致公司2019年度巨额亏损的主要原因。

### ordinal=186 type=续亏 ts_code=300167.SZ end_date=20200331 ann_date=20200410 update_flag=0
REASON: 公司业绩呈现较强的季节性特征,一季度为公司全年的收入确认淡季,同时2020年一季度受到新冠肺炎疫情的影响,使得公司生产和项目实施进度放缓.截至目前公司已经全面,有序复工.为尽可能降低疫情对公司的业务发展的影响,公司将通过优化施工组织,提升工作效率,适当延长工作时间等措施,力争让年度经营目标达成预期.故公司一季度整体经营业绩出现亏损.本报告期内公司营业收入较去年同期减少主要原因是本报告期公司完工的合同项目金额较上年同期减少所致,因此归属于上市公司股东净利润也较去年同期下降.同时本报告期公司计提的信用减值准备较去年同期有所提高.2020年第一季度非经常性损益项目对净利润的影响额为32.15万元,去年同期非经常性损益项目对净利润的影响额为-628.04万元.

### ordinal=187 type=续亏 ts_code=300247.SZ end_date=20191231 ann_date=20200123 update_flag=0
REASON: 1、公司2019年年度净利润变动的主要原因为报告期内公司全资子公司上海瑞宇健身休闲用品有限公司、深圳市福瑞斯保健器材有限公司业绩下滑；公司对上海瑞宇健身休闲用品有限公司、深圳市福瑞斯保健器材有限公司的商誉计提减值准备，最终减值计提金额将由公司聘请具备证券期货从业资格的评估机构及审计机构进行评估和审计后确定。2、2019年度受市场总体经济环境低迷及中美贸易战等因素的影响，部分子公司的营业收入大幅下滑，产品毛利率也有所下降，产生了一定的经营亏损。3、公司预计2019年度非经常性损益对净利润影响金额约为123万元。

### ordinal=188 type=续亏 ts_code=300264.SZ end_date=20200331 ann_date=20200410 update_flag=0
REASON: 报告期公司业绩预亏,公司客户归属广电行业,其招标等市场行为具有行业季节性波动规律,受此影响,通常公司一季度的营业收入及净利润均处于年度较低水平.同时,新冠病毒肺炎疫情导致公司生产经营停滞较长时间,一季度各项生产费用,销售费用较上年同期同比降低,加之公司在2019年全年对业务及组织的优化调整也增强了费用控制及对已知和未知风险的防范能力,因此报告期内公司经营费用较上年同期有较大下降,业绩较上年同期亏损有所减缓.报告期内归属于上市公司股东的非经常性损益金额预计为136万元。

### ordinal=189 type=续亏 ts_code=300278.SZ end_date=20200630 ann_date=20200715 update_flag=0
REASON: 1、报告期内，受新冠疫情影响，公司及下属主要子公司经营业绩不及预期，营业收入较上年同期同比下降。二季度国内疫情有所控制，生产经营日渐恢复，但国外疫情严重，对下属境外美国子公司的生产经营造成一定的影响。2、报告期内，公司整体有息负债规模保持不变，因利率调增，财务费用较上年同期增加。3、报告期内，预计公司非经常性损益对净利润的影响金额约为1,000-2,000万元，主要为根据会计政策，公司针对诉讼事项的利息继续计提的预计负债。

### ordinal=190 type=续亏 ts_code=300337.SZ end_date=20200331 ann_date=20200410 update_flag=0
REASON: 1,虽受疫情影响一季度收入未达预期,但依然同比有所增长;2,公司积极调整业务结构,控制生产成本,毛利率同比有较大上升.报告期内,公司预计非经常性损益对净利润的影响金额约-45万元,去年同期为1,330万元.

### ordinal=191 type=续亏 ts_code=300356.SZ end_date=20200331 ann_date=20200410 update_flag=0
REASON: 报告期内,受新型冠状病毒肺炎疫情的影响,给公司复工复产带来了很大困难,原材料短缺,尤其是全资子公司湖北索瑞电气员工不能如期到岗,客户订单无法发货;另外电力公司等终端客户目前仍未处于正常复工状态,致使公司一季度无法恢复正常生产销售,导致公司净利较去年同期大幅度下降.一季度业绩下滑受不可抗力的影响,预计公司业务会在二季度逐步恢复正常.报告期内,公司非经常性损益对净利润影响约为140万元.

### ordinal=192 type=续亏 ts_code=300426.SZ end_date=20191231 ann_date=20200123 update_flag=0
REASON: 1、报告期内，影视行业仍处于调整期，产业链上下游价格逐步回归理性。由于影视项目制作周期的影响，本期发行的部分电视剧项目在原来制作时生产要素成本较高，投入较大，而在本期发行时电视剧版权销售价格相对理性，导致收入与成本存在错配，这不仅提高了本期电视剧项目的发行难度，放缓了发行进度，亦导致项目的毛利率有所下降。2019年，公司营业收入和营业毛利主要来源于电视剧《因法之名》、《北部湾人家》的发行收入和毛利，电视剧《十年三月三十日》版权转让收入和毛利，电视剧《车神》等27部已完成首轮电视播映权和信息网络传播权发行的电视剧项目的发行收入和毛利，以及电视剧《小女花不弃》、《白发》、《延禧攻略》、《天乩之白蛇传说》、《倚天屠龙记》等海外版权代理发行收入和毛利。为加快存货周转，盘活公司大量优质剧本储备资源，公司与各大网络视频平台及行业内影视制作企业开展合作，向后者转让了《半暖时光》、《野兽凶猛》（原名：《刀风》）、《逐浪少年》等项目剧本版权，也增加了公司收入和毛利。2、2019年，公司与浙江天猫技术有限公司就电视剧《巴清传》版权转让事宜签署了《电视剧<赢天下>信息网络传播权采购协议之补充协议二》，根据协议相关约定，公司在对该项目未来的发行和制作情况予以充分估计的前提下，基于谨慎性原则，对前期确认的营业收入、营业成本、信用减值损失等进行调整，并对转回的存货重新确认资产减值损失，从而增加了本年利润。3、2019年，公司采取了一系列措施加强应收账款和对合作方联合投资制作影视剧项目应收款项的回收工作，转回了部分信用减值损失，改善了公司的现金流。4、受宏观经济波动、影视行业仍处于调整期和影视行业监管趋严的影响，公司融资难度和融资成本亦大大增加，财务费用同比大幅增长。5、考虑到合作方的信用状况和诉讼进展情况，公司于2019年末对公司作为非执行制片方参与投资制作的部分影视项目计提了资产减值准备。6、公司2019年度非经常性损益金额约为220.00万元，主要是政府补助收入。

### ordinal=193 type=续亏 ts_code=300469.SZ end_date=20200331 ann_date=20200410 update_flag=0
REASON: 1,由于受新冠肺炎疫情的影响,全国多地实施了严格的疫情防控措施,公共交通,人员流动受阻,大量客户延期复工导致公司主营业务涉及的项目招投标,项目实施等均处于停滞状态.报告期内实际有效工作日不足上年同期的一半,导致一季度业绩受到明显影响.2,公司业绩具有明显的季节性特征,上年同期业绩亦为亏损,投资者不宜以本业绩预告期间的净利润情况推测公司全年净利润情况.

### ordinal=194 type=续亏 ts_code=600306.SH end_date=20191231 ann_date=20200123 update_flag=0
REASON: （一）国内经济增速放缓，传统百货零售行业增长乏力；电子商务的快速发展给传统百货业带来冲击，经营压力巨大；沈阳市消费市场竞争激烈，传统百货零售企业处于饱合状态并且同质化现象严重。在此背景下，公司营业收入虽有增长，但增速缓慢。（二）由于公司过去改扩建形成了较大的资本开支，公司负债沉重，造成公司财务费用高，利润持续受到影响。

### ordinal=195 type=续亏 ts_code=603399.SH end_date=20201231 ann_date=20201031 update_flag=1
REASON: 2020年，新冠疫情对影视行业和钼行业都产生了较大的冲击。受此影响，公司2020年前三季度收入及净利润较上年同期相比有较大幅度的下降。

### ordinal=196 type=续亏 ts_code=000502.SZ end_date=20210630 ann_date=20210714 update_flag=1
REASON: 本报告期业绩亏损的原因是:本报告期收入较少,期间费用(包括公司重大资产重组中介机构费用等)增加.

### ordinal=197 type=续亏 ts_code=000524.SZ end_date=20210930 ann_date=20211015 update_flag=1
REASON: 2021年前三季度，公司预计归属于上市公司股东的净利润为亏损，但比上年同期减亏的主要原因包括：1、受新型冠状病毒肺炎疫情影响，根据国家文化和旅游部的通知及广东省、广州市相关行业主管部门的统一部署，自2020年1月27日起，公司的控股子公司广州广之旅国际旅行社股份有限公司（以下简称“广之旅”）暂停经营团队旅游及“机票+酒店”旅游产品。目前，除国内中、高风险地区外，广之旅的国内旅游组团业务及“机票+酒店”旅游产品业务已恢复运营，但出入境旅游组团业务(除澳门游组团业务外)尚未恢复运营。2、由于2021年春节前国内新冠肺炎疫情形势的变化和2021年5月下旬广州本地疫情的正面冲击，以及2021年下半年国内云南、江苏、福建、黑龙江等地疫情反复，公司的商旅出行业务（旅行社业务）及住宿业务（酒店业务）的经营受到一定程度影响。对此，公司采取了积极的应对措施。商旅出行业务方面，聚焦疫后新需求，精准产品供给，推动服务品质升级。2021年第三季度，结合秋季出游的主题，广之旅国内游推出赏秋系列产品；省内游深耕本地生活，深化文旅融合，策划“20城联动·千团游江门”、“非遗99”、“花样广州·一城千面”等主题活动，并发挥规模采购优势成为珠海航展广东地区官方指定合作商。住宿业务方面，积极把握度假消费需求，经营保持持续恢复。全资子公司广州岭南国际酒店管理有限公司2021年前三季度实现营收比上年同期增长超40%，比2019年同期增长近30%。2021年前三季度，公司实现月饼销售收入约1.13亿元，比上年增长约4%。3、2021年前三季度，预计公司非经常性损益对净利润的影响金额约为1,300万元，上述非经常性损益主要项目为2021年1-9月公司及下属子分公司收到的各类政府补助等。综合上述因素，公司2021年前三季度归属于上市公司股东的净利润仍为亏损,但比去年同期大幅减亏。面对疫情防控常态化时期的市场变化，公司积极把握疫后新需求，融入新发展格局，加大创新供给力度，深耕自身优势领域并寻求多元化、多领域发展，为企业发展注入新动能，积极谋划推动业务复苏。

### ordinal=198 type=续亏 ts_code=000908.SZ end_date=20201231 ann_date=20210130 update_flag=0
REASON: 1,受全国新冠肺炎疫情,药品招投标降价及地方辅助用药的政策影响,公司部分产品销售量下降导致销售收入减少.2,公司进行营销改革,加强专业的学术推广工作,导致整体的销售推广费用增加.3,2020年,国家监管政策和医保政策对医药行业收紧,大部分国内药企销售业绩萎靡不振,营销费用居高不下.同时因新冠肺炎疫情影响,公司部分子公司销售收入大幅下滑,业绩下降,且与预期偏差程度较大.2021年1月,公司及下属子公司对商誉等资产进行了清查和分析,认为公司部分子公司存在较大的商誉减值损失,对外投资的部分公司存在较大的减值损失.根据《企业会计准则第8号—资产减值》,《会计监管风险提示第8号—商誉减值》的相关规定,本着谨慎性原则,根据经营情况及未来的盈利预测,经初步测算,公司2020年拟对企业合并形成的商誉计提减值准备30,000-37,000万元,拟对企业对外投资形成的长期股权投资计提减值准备14,000万元-17,000万元,最终减值计提金额将由公司聘请具备证券期货从业资格的评估机构及审计机构进行评估和审计后确定.4,报告期内,公司子公司上海景峰制药有限公司完成所持有的海门慧聚药业有限公司63.0086%股权转让,上述股权转让确认投资收益约2.35亿元,上述投资收益为非经常性损益.

### ordinal=199 type=续亏 ts_code=002161.SZ end_date=20210630 ann_date=20210715 update_flag=1
REASON: 1、2020年10月底，公司完成对深圳市英唐科技有限公司的并购，因取得并购贷款约人民币3亿元，融资成本较上年同期增加；其次，合并层面按照收购时评估的公允价值调整，资产增值导致计提大额折旧摊销；2、公司员工持股计划确认了相关的费用；3、公司根据企业会计准则要求，对持有的上市公司河南思维自动化设备股2021年半年度业绩预告份有限公司（证券代码：603508，以下简称“思维列控”）、北京双杰电气股份有限公司（证券代码：300444，以下简称“双杰电气”）的股权，按交易性金融资产采用公允价值计量。受证券市场波动的影响，公司确认公允价值变动损失金额约6,342万元（属于非经常性损益）。

