# fcst-reason-struct-pilot 输入渲染（由 sample_fcst_reason_pilot.py seed=17 生成）
# 每条记录两行：元信息行 + REASON 行。key_quote 必须是 REASON 文本的逐字子串。
# 词表: demand_up/demand_down/price_up/price_down/orders/cost_up/cost_down/fx/impairment/
#       non_recurring/ma_restructuring/epidemic_shock/accounting/core_ops/other
### ordinal=200 type=续亏 ts_code=002310.SZ end_date=20210930 ann_date=20211015 update_flag=1
REASON: （一）主营业务影响自2022年以来，全球集成电路行业进入下行周期，智能手机、笔记本电脑等消费电子市场下滑，市场整体需求放缓，供应链持续调整库存，导致全球晶圆代工面临不同程度的产能利用率下降及营收衰退，而公司折旧、摊销等固定成本较高，导致公司营业收入和产品毛利水平同比下降。（二）期间费用影响1、报告期内，公司始终高度重视研发和技术创新，依靠成熟制程的制造经验，以面板显示驱动芯片、CMOS图像传感器芯片、电源管理芯片、微控制器芯片为主轴，积极拓展逻辑等技术平台，持续加大研发投入，相应的研发设备折旧、无形资产摊销及研究测试费用等同比增加。2、受汇率波动影响，财务费用较上年同期增加。

### ordinal=340 type=预增 ts_code=000757.SZ end_date=20180930 ann_date=20181013 update_flag=0
REASON: 1、本公司子公司鸿翔公司因实施债务重组产生的债务重组利得致使本公司营业外收入大幅增加。2、本公司联营企业投资收益增加。

### ordinal=341 type=预增 ts_code=002387.SZ end_date=20181231 ann_date=20181029 update_flag=1
REASON: 公司在建的第6代有源矩阵有机发光显示器件（AMOLED）面板及模组生产线项目2018年陆续进行设备的搬入、安装和调测四季度开始逐步量产收入贡献有限当年产生亏损；此外公司2018年完成对国显光电的非同一控制下企业合并其5.5代扩产线项目主要还处于产能提升、良率爬坡过程中产能还未充分利用增加亏损。

### ordinal=342 type=预增 ts_code=002453.SZ end_date=20181231 ann_date=20181026 update_flag=0
REASON: 金融科技及供应链管理业务有序开展经济效益稳步提升。

### ordinal=343 type=预增 ts_code=002475.SZ end_date=20181231 ann_date=20181020 update_flag=1
REASON: 2018年公司持续坚持“老客户、新产品；老产品、新客户、新市场”的发展策略各领域业务发挥良好。预告期内公司精密自动化制造能力持续提升增效减耗成效明显实现了利润的稳步增长。

### ordinal=344 type=预增 ts_code=002605.SZ end_date=20181231 ann_date=20181031 update_flag=0
REASON: 报告期内，公司收购上海成蹊信息科技有限公司53.45%股权，将其纳入合并报表范围，预计上海成蹊信息科技有限公司将对公司业绩带来较大影响；按照2018年第三次临时股东大会决议四季度将处置部分土地房产预计将对公司业绩带来一定正面影响。

### ordinal=345 type=预增 ts_code=300200.SZ end_date=20181231 ann_date=20181026 update_flag=0
REASON: （1）公司于2017年6月起对武汉华森塑胶有限公司财务报表进行合并，华森塑胶良好的盈利能力为公司净利润的提升起到带动作用；（2）公司胶粘剂业务开始逐步向好。

### ordinal=346 type=预增 ts_code=600403.SH end_date=20181231 ann_date=20181031 update_flag=1
REASON: 一是煤炭供需关系持续改善，按照目前煤炭市场行情预计，四季度煤炭价格出现大幅波动的可能性较小；二是四季度产销量预计呈持续稳定态势。

### ordinal=347 type=预增 ts_code=600665.SH end_date=20181231 ann_date=20181031 update_flag=1
REASON: 预计公司年初至下一报告期房产项目竣工和销售相比上年同期增加，因此预计年初至下一报告期期末的累计净利润与上年同期相比将有一定幅度增长。

### ordinal=348 type=预增 ts_code=603333.SH end_date=20181231 ann_date=20181016 update_flag=0
REASON: 公司加强市场开拓，推动了销售收入大幅增长、毛利率增加。

### ordinal=349 type=预增 ts_code=000004.SZ end_date=20190331 ann_date=20190415 update_flag=1
REASON: 本期业绩变动主要原因是出售山东北大高科华泰制药有限公司股权产生较大投资收益；其他子公司因游戏行业调整，其经营业绩本期与上年同期相比下降较大。

### ordinal=350 type=预增 ts_code=000710.SZ end_date=20191231 ann_date=20191031 update_flag=0
REASON: 1、公司以研发驱动，以“服务+产品”的经营发展模式，通过复制NIPT项目的成功经验，持续开发新的基因检测服务项目并逐步实现项目产品化，确保业绩持续增长；2、公司加大肿瘤相关产品及服务，特别是肿瘤早筛早诊领域的研发投入力度，NextSeqCN500获批成为可以落地医疗机构，应用于包括肿瘤学基因检测的通用型临床NGS测序平台，驱动营业收入持续增长；3、非经常性损益对公司本年度净利润的影响金额为95,858,800.78元（未经审计），主要系公司确认放弃全资孙公司雅士能基因科技有限公司（公司通过全资子公司北京贝瑞和康生物技术有限公司持有其100%股权）的控股子公司善觅控股有限公司及其控股子公司的控制权产生的收益。

### ordinal=351 type=预增 ts_code=002154.SZ end_date=20191231 ann_date=20191031 update_flag=0
REASON: 报告期内公司获得政府补助较上年同期增加、股份支付费用和资产减值损失较上年同期减少，哈吉斯品牌实现持续增长。

### ordinal=352 type=预增 ts_code=002195.SZ end_date=20190331 ann_date=20190319 update_flag=0
REASON: 本期业绩预计同比增长较快的主要原因：报告期内公司互联网信息服务业务及互联网消费金融业务继续持续稳定增长。

### ordinal=353 type=预增 ts_code=002478.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 报告期内，公司经营业绩较去年同期实现较大幅度的增长，主要原因为公司能源管材板块受行业市场需求回暖持续影响，产销情况保持增长，加上管理层采取有效经营措施，公司经营情况持续稳定向好。

### ordinal=354 type=预增 ts_code=002568.SZ end_date=20190930 ann_date=20190725 update_flag=0
REASON: 主要系预调鸡尾酒业务产品结构优化，新产品终端覆盖率持续提升，推动该业务板块持续、较快增长，营业利润相应增加所致。

### ordinal=355 type=预增 ts_code=002591.SZ end_date=20191231 ann_date=20191018 update_flag=0
REASON: 1、报告期内，在国家环保相关政策实施背景下，公司抓住机遇积极拓展业务，其中垃圾焚烧炉防护、声学降噪工程等相关业务新签订单量及项目完工数量保持快速增长。2、报告期内，两家互联网子公司武汉飞游和长沙聚丰业绩预计可达预期。

### ordinal=356 type=预增 ts_code=002616.SZ end_date=20181231 ann_date=20190124 update_flag=0
REASON: 1、制造产业盈利回升；2、第四季度收到政府补贴。

### ordinal=357 type=预增 ts_code=002733.SZ end_date=20190630 ann_date=20190424 update_flag=0
REASON: 1、报告期内，燃料电池投资和市场开发进展顺利，后续仍将加大力度；2、报告期内，锂离子电池业务销售额及利润大幅度增长；3、报告期内，在中美贸易摩擦的环境下，越南工厂订单饱满，销售额和利润大幅度提高；4、报告期内，努力降低公司产品成本，为客户提供更多的增值服务，从而获得较大的利润增长空间；5、报告期内，公司开展系列的开源节流工作，费用支出减少；6、报告期内，公司及子公司获得政府补助资金。

### ordinal=358 type=预增 ts_code=002801.SZ end_date=20190331 ann_date=20190320 update_flag=0
REASON: 2018年一季度由于原材料价格上涨，人民币升值对公司造成了不利影响，导致净利润相对较低，2019年一季度公司克难攻坚，营业收入实现较快增长，毛利率有所回升，综上业绩实现较快增长。

### ordinal=359 type=预增 ts_code=002930.SZ end_date=20190331 ann_date=20190225 update_flag=0
REASON: 1、公司依托现有的经营优势，积极开拓市场和持续推进创新服务，预计2019年一季度的公司储罐出租情况较好，营业收入将稳定增长；2、本期运营储罐罐容为113.03万立方米，较上年同期运营储罐罐容增加了6万立方米；公司子公司南通阳鸿石化储运有限公司预计将于2019年3月中旬新增投入运营储罐罐容19.20万立方米。

### ordinal=360 type=预增 ts_code=002937.SZ end_date=20190331 ann_date=20190326 update_flag=0
REASON: 1、公司于2019年2月收到慈溪市政府上市政策补贴1,382万元，属于非经常性损益，会对公司2019年第一季度净利润产生一定的正面影响；2、2019年一季度，公司积极开拓市场，拓展销售规模，使得公司盈利能力增强，净利润相比上年同期有一定程度提升。

### ordinal=361 type=预增 ts_code=300118.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 1、与去年同期相比，本期公司光伏电池片及组件产量增加、相关光伏产品实现的销售收入增加，相应销售利润增加。2、与去年同期相比，非经常性损益对公司净利润的影响金额增加。本期非经常性损益对公司净利润的影响金额约为20,000万元，主要为公司获得的政府补助。

### ordinal=362 type=预增 ts_code=300220.SZ end_date=20190930 ann_date=20191015 update_flag=0
REASON: 报告期内业绩上升主要原因是：工业智能板块数字激光加工设备销售保持平稳的同时，商业智能板块的智能零售终端设备销售增加，增厚了公司营收和利润；此外，报告期汇率波动产生一定的汇兑收益。公司预计2019年前三季度非经常性损益对净利润影响金额在人民币100万元左右

### ordinal=363 type=预增 ts_code=300261.SZ end_date=20190331 ann_date=20190410 update_flag=0
REASON: 报告期内，公司注重优化供应链，以降低原料成本；公司产能利用率得到有效提升，公司各项经营管理指标显著改善，毛利率上升；尤其国际农药定制业务随着产量的提升，新产品的持续投放，规模效应得到进一步体现，净利润增幅明显；同时，医药板块、原料药、中间体、生物酶协同作用逐渐增强，医药定制业务较同期有较大幅度增长。公司2019年第一季度非经常性损益大约为-300万元。

### ordinal=364 type=预增 ts_code=300303.SZ end_date=20181231 ann_date=20190130 update_flag=0
REASON: 1、报告期内，公司根据既定的发展战略，积极推进各项业务，整体经营情况良好，主营业务保持稳定增长，公司核心产品全球市场占有率持续提升。2、报告期内，预计影响公司净利润的非经常性损益金额约为2400万元，主要系政府各项补助收入。3、上年度，根据会计的谨慎性原则要求，公司对部分资产计提了减值准备；对全资子公司聚飞（香港）发展有限公司收购的LiveComLimited公司计提了商誉减值损失。以上造成公司上年同期可比净利润基数较低。

### ordinal=365 type=预增 ts_code=300347.SZ end_date=20190331 ann_date=20190409 update_flag=0
REASON: 2019年第一季度公司临床试验相关技术服务、统计分析、生物分析等主营业务呈现良好增长趋势，营业收入实现稳步增长。本季度公司非经常性损益预计3,000～4,000万元，上年同期非经常性损益为2,674万元。

### ordinal=366 type=预增 ts_code=300354.SZ end_date=20190630 ann_date=20190710 update_flag=0
REASON: 1、报告期内，公司主营业务持续稳定开展，公司在本期内实施完成订单增多，从而推动了公司总体销售收入持续增长，营业利润相应增加，因此报告期内归属于上市公司股东的净利润较上年同期相比大幅增长。2、预计本报告期非经常性损益对净利润的影响金额约为120.40万元。

### ordinal=367 type=预增 ts_code=300499.SZ end_date=20181231 ann_date=20190122 update_flag=0
REASON: 1、报告期内，公司围绕年度经营目标和工作计划，稳步推进各项工作。公司结合所处行业发展水平和自身实际情况，努力夯实技术基础，提升创新能力，随着公司“三新”（新产品、新领域、新区域）战略的持续推进，公司营业收入保持稳定增长。2、上年同期，因客户东方电气新能源设备（杭州）有限公司破产清算，单项计提坏账准备563.45万元，对净利润影响478.93万元。3、报告期内，预计非经常性损益对公司净利润的影响金额为1,700-1,900万元。

### ordinal=368 type=预增 ts_code=300511.SZ end_date=20190630 ann_date=20190713 update_flag=0
REASON: 1、报告期内，实现归属于上市公司股东的净利润11,300万元—12,200万元，比去年同期增加了8,200万元—9,100万元，实现归属于上市公司股东扣除非经常性损益后的净利润为9,900万元—10,800，比去年同期增加了14,900万元—15,800万元，净利润大幅增长的主要原因有：(1)贵州生产基地的生产工艺和管理水平持续优化，已步入稳定生产阶段。2019年1-6月贵州基地实现销售收入约28,000万元，较去年同期增长约8%，实现净利润约1,400万元，较去年同期实现的净利润-5,400万元增长了约6,800万元，盈利水平得到明显改善。预计下半年贵州基地仍将保持稳健经营。（2）受行业景气度提升影响，报告期内公司产品单位销售价格较去年同期提高了16%。同时公司生产管理水平提升及规模效应显现，公司产品单位成本较去年同期降低了4%。从而，公司产品综合毛利率较去年同期增长17%。（3）第二季度为传统淡季，食用菌行业经过充分的市场竞争，集中度进一步提升，行业进入稳定发展阶段，公司第二季度实现归属于上市公司股东扣除非经常性损益后业绩同比增长了约12,700万元。随着下半年进入销售旺季，预计公司生产经营将更为良好。2、2019年1-6月，公司预计非经常损益对净利润的影响额约为1,400万。

### ordinal=369 type=预增 ts_code=300520.SZ end_date=20190630 ann_date=20190427 update_flag=1
REASON: 因贵博新能经营业绩自报告期初并表，根据公司当前经营环境、经营成果初步预计2019年上半年公司净利润较上年同期增长较大。

### ordinal=370 type=预增 ts_code=300559.SZ end_date=20190930 ann_date=20191010 update_flag=0
REASON: 1.报告期内，公司净利润大幅增长主要系营业收入增加所致。2.预计公司报告期内非经常性损益对净利润的影响金额约为195万元，公司上年同期非经常性损益对净利润的影响金额为64.11万元。

### ordinal=371 type=预增 ts_code=300603.SZ end_date=20190630 ann_date=20190824 update_flag=1
REASON: 由于结算单调整收入，收入降低导致净利润降低。

### ordinal=372 type=预增 ts_code=300630.SZ end_date=20181231 ann_date=20190111 update_flag=0
REASON: （一）报告期内公司不断加强药品的研发和注册，持续开发新的产品线，积极拓展国际和国内市场销售，发展各项产品推广，营业收入和净利润均持续稳定增长。（二）预计报告期内非经常性损益对净利润的影响金额约为1,242万元。

### ordinal=373 type=预增 ts_code=300640.SZ end_date=20190331 ann_date=20190410 update_flag=0
REASON: 1、报告期内，公司主营业务保持健康向上势头，而开发“一带一路”和新兴市场国家客户，也帮助公司整体收入实现了稳步增长；2、报告期内，受益于国家对文化创意产业和出口产业的大力支持、人民币汇率的变动以及国内采购成本下降，公司整体利润上升；3、报告期内，公司非经常性损益为200万元到230万元之间。

### ordinal=374 type=预增 ts_code=300657.SZ end_date=20190930 ann_date=20191008 update_flag=0
REASON: 1、随着公司FPC业务向多个战略领域有效渗透，公司卷对卷产线的品质、成本、效率等竞争优势进一步凸显。同时行业需求进一步向高端FPC供应商集中，公司作为内资最重要的柔性线路板头部供应商之一，得到了诸多头部客户的青睐，报告期内公司整体经营情况良好，出货量持续增长，公司持续保持盈利能力及利润高增长态势。伴随着5G换机潮、5G单机FPC用量提升、OLED柔性屏占比提升、FPC国产替代进程加速、车载FPC需求快速涌现等市场重大机遇的爆发，公司的重要战略发展机遇已来临。随着公司4:3:3市场战略布局的逐步落地，以及厦门、荆门、鹰潭多个产能基地的迅速释放产能，公司力争以最快时间成长为国际FPC领军企业。2、报告期内，预计非经常性损益对公司净利润的影响约为5,846万元，主要系收到政府补助资金影响。前三季度，扣除非经常性损益的净利润为7,755.70万元至10,388.29万元，增长率为67.14%至123.88%。3、2019年第三季度，公司面临核心最终客户二季度突发状况，大幅削减订单，导致公司7、8月订单饱和度受一定影响；同时，季度内一次性全部计提弘信华印累积的递延所得税，影响扣非后净利润1,209.15万元。若扣除以上两方面影响，公司2019年三季度将实现更快的扣非业绩增速。

### ordinal=375 type=预增 ts_code=601619.SH end_date=20181231 ann_date=20190115 update_flag=0
REASON: 本期业绩预增的主要原因有三点：一是2018年度公司装机规模较上年同期有所增加；二是2018年度公司部分风电项目所在区域弃风限电情况较上年同期有所改善；三是2018年度公司部分风电项目所在区域平均风速较上年同期有所提高。上述三项因素叠加提高了公司风电场的发电量，从而使公司利润增长较多。

### ordinal=376 type=预增 ts_code=603033.SH end_date=20191231 ann_date=20191029 update_flag=1
REASON: 受并表范围变化，预计年初至下一报告期期末累计净利润会大幅度增长。

### ordinal=377 type=预增 ts_code=830879.BJ end_date=20190630 ann_date=20190718 update_flag=0
REASON: 业绩变动原因说明:1、本报告期公司经营业绩稳定，收入较上年度略有上升。公司通过优化资源配置，在业务总量稳中有升的情况下，期间费用有所下降。2、本报告期较上年同期资产减值损失减少，主要为上年同期常州科亚凯创电缆有限公司发生商誉减值损失。

### ordinal=378 type=预增 ts_code=000009.SZ end_date=20191231 ann_date=20200118 update_flag=0
REASON: 1、预计公司2019年归属于上市公司股东的净利润较上年同期上升，主要系公司高新技术产业业绩增长，证券投资公允价值变动收益同比增加所致。2、公司2019年证券投资公允价值变动收益约为14,000万元，对公司净利润的影响金额约为10,000万元。2019年6月27日，本公司2018年度股东大会审议通过了《2018年度权益分派预案》，本公司以2018年末总股本2,149,344,971股为基数，向股权登记日（2019年7月19日）在册的全体股东每10股转增2股，实施完成后本公司总股本为2,579,213,965股，增加了429,868,994股。依据中国证券监督管理委员会《公开发行证券的公司信息披露编报规则第9号——净资产收益率和每股收益的计算及披露（2010年修订）》的要求重新计算各比较期间的每股收益指标。

### ordinal=379 type=预增 ts_code=000403.SZ end_date=20191231 ann_date=20200116 update_flag=0
REASON: 报告期内，公司持续推动经营变革，经营管理方面，积极清理历史遗留问题，快速甩掉历史包袱；推动两级架构合并，提高组织运营和决策效率；强化精细化管理能力，杜绝跑冒滴漏，降低公司经营费用；业务发展方面，加快销售团队建设，大力开发新客户，不断优化产品销售结构，调整产品销售策略，优化产品销售模式，积极应对市场变化，公司经营业绩显著提升。

### ordinal=380 type=预增 ts_code=000810.SZ end_date=20191231 ann_date=20200131 update_flag=0
REASON: 公司2019年度净利润业绩同比大幅增长，基于公司产品与销售结构的优化，主营业务增长，毛利率提升等所致。

### ordinal=381 type=预增 ts_code=002136.SZ end_date=20200331 ann_date=20200229 update_flag=0
REASON: 预计第一季度钛白粉市场需求平稳，与上年同期相比，产品价格有所下滑，主要原材料硫酸价格大幅下降，毛利率上升，经营业绩有较大幅度增长。

### ordinal=382 type=预增 ts_code=002346.SZ end_date=20191231 ann_date=20200121 update_flag=0
REASON: 受新会计准则影响，报告期内公司持有的金融资产公允价值变动损益、投资收益及资产减值损失等非经常性损益项目产生不同幅度增加，使得本期归属于上市公司股东的净利润较上年同期有较大幅度上升。上述事项合计影响归属于上市公司股东的净利润预计金额为5,000万元-7,000万元。

### ordinal=383 type=预增 ts_code=002414.SZ end_date=20200930 ann_date=20200826 update_flag=0
REASON: 公司红外焦平面探测器、政府装备类产品、国内及海外民品销售规模增长明显，预计公司2020年1-9月归属于股东的净利润较上年同期增长190%-240%。

### ordinal=384 type=预增 ts_code=002417.SZ end_date=20200930 ann_date=20201015 update_flag=0
REASON: 公司上年收购控股子公司广州铭诚计算机科技有限公司(以下简称“铭诚科技”)的少数股东权益,报告期内,铭诚科技业绩符合预期,盈利能力持续增强.同时公司在减员增效的基础上,通过优化职工薪酬结构,合理调整办公场所,减少了公司的经营成本,公司费用较去年同期有所下降,导致报告期内归属于上市公司股东的净利润同比上升.

### ordinal=385 type=预增 ts_code=002475.SZ end_date=20200630 ann_date=20200428 update_flag=0
REASON: 近年来，基于公司在不同市场与产品品类的多元化布局和发展，公司在实现业绩快速增长的同时，也不断提升了自身抵御风险能力，降低了疫情带来的负面冲击。公司全体员工齐心协力，预告期内，公司业绩预计将实现持续增长。

### ordinal=386 type=预增 ts_code=002483.SZ end_date=20200630 ann_date=20200715 update_flag=0
REASON: 1、报告期内，公司完成发行股份购买湖北中油优艺环保科技有限公司73.36%股权事项，湖北中油优艺环保科技有限公司自2020年3月起正式纳入公司合并报表范围，从而使得报告期内公司环保业务的整体收入和利润贡献增加。2、报告期内，公司高端装备业务整体较上年同期出现较大幅度的增长。

### ordinal=387 type=预增 ts_code=002515.SZ end_date=20200630 ann_date=20200424 update_flag=0
REASON: 公司快速发展火腿及香肠、腊肠、腊肉、酱肉、咸肉等特色肉制品，大力拓展进口品牌肉、预制调理肉制品、低温肉制品业务，努力打造产业互联网品牌消费品。预计公司2020年1-6月网上销售收入较上年同期有大幅增长，同时新增进口品牌肉、预制调理肉制品业务收入，因此预计2020年1-6月净利润较上年同期增长。

### ordinal=388 type=预增 ts_code=002588.SZ end_date=20200930 ann_date=20200827 update_flag=0
REASON: 1、主要因原料成本下降导致经营利润增长2、本次业绩预告数据是公司财务部门的初步测算数据，公司2020年1-9月实际盈利情况以公司2020年第三季度报告数据为准，敬请投资者注意风险。

### ordinal=389 type=预增 ts_code=002605.SZ end_date=20200630 ann_date=20200711 update_flag=0
REASON: 公司预计归属于上市公司股东的净利润变动原因主要系：1、报告期内，公司经营状况良好，主要是因为公司的国内及海外游戏板块业务持续快速发展，游戏业务板块整体的活跃用户和流水增幅较大。同时，随着国内疫情防控形势的逐渐好转，扑克牌业务也保持了稳定的发展。公司营业收入较去年同期增加，相应增加净利润。2、报告期内，公司预计非经常性损益对归属于上市公司股东的净利润影响约为5.2亿元，其中公司因不再拥有上海细胞治疗集团有限公司董事会席位，且持股比例低于20%，对上海细胞治疗集团有限公司失去了重大影响，对其股权由权益法核算变更为指定为以公允价值计量且变动计入当期损益的金融资产，并按照公允价值进行后续计量，由此会计核算方法变更形成的非经常性损益约为5.1亿元；其他非经常性损益主要为政府补贴。扣除因上海细胞治疗集团有限公司股权会计核算方法变更形成的非经常性损益5.1亿元的影响，公司归属于上市公司股东的净利润约为25,191.18万元-32,245.91万元，比上年同期增长78.54%-128.54%。

### ordinal=390 type=预增 ts_code=002825.SZ end_date=20200630 ann_date=20200708 update_flag=0
REASON: 公司2020年上半年经营受到新型冠状病毒肺炎疫情的一定影响,一季度经营业绩出现一定程度下降,但随着国内一季度末到二季度疫情得到控制,公司全体员工齐心聚力,采取各项有效措施,一手抓防疫,一手抓生产,全力保障生产经营及市场和客户的产品供应.2020年上半年公司整体销售额实现增长,尤其是汽车功能膜,其他复合材料以及子公司深圳墨库的报表合并使得公司业务增长较大;同时,公司持续优化产品结构,提升精细化管理水平,开源节流,降本增效,使得经营效率与综合毛利率得到提升,因此,公司经营业绩实现较大增长.

### ordinal=391 type=预增 ts_code=002896.SZ end_date=20200930 ann_date=20201014 update_flag=0
REASON: 预计本次业绩变动的原因为:1,通过拓展细分市场,挖掘潜在行业,销售收入较去年同期增加;2,通过提升管理能力,加强对各项的费用的管控,期间费用占收入比例较去年同期下降.3,通过精益生产,信息化管理,提高工作效率和设备利用率,降低产品报废率,同时加强对采购的价格管控,整合供应商,降低采购成本.

### ordinal=392 type=预增 ts_code=002932.SZ end_date=20200630 ann_date=20200710 update_flag=0
REASON: 1、2020年上半年，新冠疫情爆发，武汉明德生物科技股份有限公司（以下简称“公司”）处于疫情中心的武汉市，疫情期间公司迅速反应，竭尽全力克服负面影响支持研发和生产，及时推出了新型冠状病毒核酸检测试剂盒，在取得相应注册证以后，公司的新型冠状病毒核酸检测试剂盒在全国多个省市和地区中标，取得了良好的销售成绩。同时，公司的新型冠状病毒核酸检测试剂盒和新型冠状病毒抗体检测试剂盒还分别取得了欧洲CE、澳大利亚TGA和巴西ANVISA的认证，公司产品销往国外五十多个国家。此外，疫情检测相关的仪器销售业务也增长明显；2、公司全资子公司武汉明志医学检验实验室有限公司为武汉市定点的核酸检测机构之一，在此次疫情中承担了武汉市疫情检测任务的重要工作，相关的检测服务收入也大幅增加；3、公司积极参与各地PCR实验室的建设项目，尽力为疫情的防控做全方位的服务；4、新冠疫情在二季度逐步缓解，公司原有的非新冠检测产品的销售也逐步恢复正常。同时，公司在产品体系上也进行了优化，形成了多产品线检测及医疗服务方案的系统性产品体系，研发成果也不断推陈出新，产生了新的收入来源。

### ordinal=393 type=预增 ts_code=003035.SZ end_date=20201231 ann_date=20201230 update_flag=1
REASON: 2020年业绩预计较快增长的主要原因为：①节能业务持续开拓，工业节能、建筑节能、城市照明节能业务运营项目数量稳定增加；②农光互补综合资源利用项目和生物质综合资源利用项目陆续投产运营，装机容量增加较多。

### ordinal=394 type=预增 ts_code=300322.SZ end_date=20191231 ann_date=20200123 update_flag=0
REASON: 报告期内，公司坚持“两个聚焦，一个强化”的发展战略。2019年度归母净利润同比去年上升的主要原因是转让苏州科阳光电科技有限公司股权获得投资收益。2019年，终端天线产品收入及盈利保持稳定增长；基站天线产品于第三季度末开始批量供货，盈利能力尚未充分体现；指纹模组业务因市场竞争加剧，业绩出现下滑。2019年1-12月非经常性损益对净利润的影响金额在4,800万元左右,去年同期非经常性损益为1,219万元。

### ordinal=395 type=预增 ts_code=300363.SZ end_date=20191231 ann_date=20200115 update_flag=0
REASON: 随着公司近两年持续且深入的CDMO战略转型的有效推进，公司整体发展重新迈入稳健的发展周期。报告期内，随着公司客户、产品管线的不断拓展和丰富，技术能力和产品交付能力的不断提升，公司面向全球市场的CRO业务和CMO业务均实现了快速高质的增长，公司预计2019年全年实现收入较2018年增长27%-33%。同时，随着公司销售收入规模的快速提升，公司产能利用率和运营效率的不断提高，以及产品结构的进一步优化，公司整体盈利能力水平不断优化，公司预计2019年实现归属于上市公司股东的净利润同比增长37%-53%，预计2019年实现归属于上市公司股东的扣除非经常性损益的净利润同比增长108%-136%。

### ordinal=396 type=预增 ts_code=300373.SZ end_date=20200331 ann_date=20200316 update_flag=0
REASON: 1、报告期内，公司归属于上市公司股东的净利润较上年同期有较大幅度增长，主要原因如下：（1）公司持续加大研发投入，优化产品结构，重点发展及推广高附加值产品，公司整体效益得到有效提升；（2）公司各部门积极推动精益管理，通过信息化、自动化等持续落地，人效比去年同期有较大提升。2、报告期内，预计非经常性损益对净利润的影响金额为-100万元-450万元。

### ordinal=397 type=预增 ts_code=300501.SZ end_date=20200630 ann_date=20200710 update_flag=0
REASON: 报告期内，公司按照经营计划有序地开展各项业务，运营能力保持持续稳定增长。虽受疫情影响，但公司依旧排除万难提前复工复产，抓紧组织生产满足下游疫情相关医药企业的需求，对疫情相关品种的药物给予绿色通道。与此同时，公司也不断加强资源协同及整合，基于公司自身产品的优势和多年的行业积累，加快公司产业布局，为积极应对疫情带来的商机和生产实施延缓的不利影响，促进公司健康稳定发展。经初步测算，2020年半年度归属于上市公司股东的净利润4,537万元-5,185万元，比上年同期增长约40%至60%，其中非经常性损益约149.66万元。

### ordinal=398 type=预增 ts_code=300503.SZ end_date=20200930 ann_date=20201015 update_flag=0
REASON: 1,2020年前三季度,公司经营情况良好,其中:①高速加工中心主轴,转台,PCB主轴销售收入较上年同期大幅增长;②公司开发出的具有自主知识产权的超声波焊接系统等口罩机核心部件给公司带来了较大的业务增量;③子公司瑞士Infranor集团于2020年1月起纳入公司合并报表范围,公司销售收入和净利润相应增加;④期间费用方面,因瑞士Infranor集团纳入公司合并报表,导致公司管理费用,销售费用,研发费用较上年同期大幅增加;同时,报告期公司以银行借款,融资租赁等方式筹集的有息负债金额较大,导致财务费用较上年同期增加.受以上因素影响,本报告期公司归属于上市公司股东的净利润较上年同期大幅上升.2,2020年第三季度,公司高速加工中心主轴,转台,PCB主轴,车床主轴,数控雕铣机主轴等产品销售收入较上年同期大幅增长,公司子公司瑞士Infranor集团纳入公司合并报表后带来了销售收入和净利润的增量,导致公司第三季度归属于上市公司股东的净利润较上年同期大幅上升.3,本报告期,公司预计非经常性损益对归属于上市公司股东的净利润影响金额约为1,800万元至2,200万元,上年同期为1,330.67万元.

### ordinal=399 type=预增 ts_code=300520.SZ end_date=20191231 ann_date=20200120 update_flag=0
REASON: 1、报告期内，公司坚定执行长期发展战略，积极推进年度经营计划。公司战略规划逐步落地，各项业务有序开展，核心业务领域竞争力持续加强，整体经营情况稳中有进。2、报告期内，公司业绩增幅较大主要系公司行业软件及大数据业务、软件运营平台业务发展势头良好，业绩保持稳定增长，以及公司智能软件产品业务经营主体安徽贵博新能科技有限公司的经营业绩自报告期初并表所致。3、报告期内，公司预计非经常性损益对归属于上市公司股东净利润的影响金额约为3,100万元左右。

